# rho,Press,Temp,cool,heat,tcool
0.467735, 17.3452, 5820.06, 2.68602e-26, 2e-26, -1.78619e14
0.47863, 17.3452, 5687.58, 2.49156e-26, 2e-26, -1.60759e14
0.489779, 17.3452, 5558.12, 2.34505e-26, 2e-26, -1.48985e14
0.501187, 17.3452, 5431.6, 2.2336e-26, 2e-26, -1.40781e14
0.512861, 17.3452, 5307.96, 2.14764e-26, 2e-26, -1.34819e14
0.524807, 17.3452, 5187.14, 2.08012e-26, 2e-26, -1.30332e14
0.537032, 17.3452, 5069.06, 2.02589e-26, 2e-26, -1.2685e14
0.549541, 17.3452, 4953.78, 1.98123e-26, 2e-26, -1.2407e14
0.562341, 17.3452, 4841.02, 1.94336e-26, 2e-26, -1.2179e14
0.57544, 17.3452, 4730.82, 1.91036e-26, 2e-26, -1.19872e14
0.588844, 17.3452, 4623.14, 1.88084e-26, 2e-26, -1.18223e14
0.60256, 17.3452, 4517.9, 1.85381e-26, 2e-26, -1.16776e14
0.616595, 17.3452, 4415.06, 1.82858e-26, 2e-26, -1.15486e14
0.630957, 17.3452, 4314.56, 1.80465e-26, 2e-26, -1.1432e14
0.645654, 17.3452, 4216.35, 1.78169e-26, 2e-26, -1.13256e14
0.660693, 17.3452, 4120.37, 1.75946e-26, 2e-26, -1.12278e14
0.676083, 17.3452, 4026.58, 1.73779e-26, 2e-26, -1.11375e14
0.691831, 17.3452, 3934.93, 1.71657e-26, 2e-26, -1.10539e14
0.707946, 17.3452, 3845.36, 1.69573e-26, 2e-26, -1.09767e14
0.724436, 17.3452, 3757.83, 1.67521e-26, 2e-26, -1.09055e14
0.74131, 17.3452, 3672.29, 1.65498e-26, 2e-26, -1.08402e14
0.758578, 17.3452, 3588.7, 1.63501e-26, 2e-26, -1.07807e14
0.776247, 17.3452, 3507.01, 1.61528e-26, 2e-26, -1.0727e14
0.794328, 17.3452, 3427.18, 1.59579e-26, 2e-26, -1.06792e14
0.812831, 17.3452, 3349.17, 1.57652e-26, 2e-26, -1.06374e14
0.831764, 17.3452, 3272.93, 1.55746e-26, 2e-26, -1.06018e14
0.851138, 17.3452, 3198.43, 1.53862e-26, 2e-26, -1.05726e14
0.870964, 17.3452, 3125.62, 1.51998e-26, 2e-26, -1.05501e14
0.891251, 17.3452, 3054.48, 1.50155e-26, 2e-26, -1.05344e14
0.912011, 17.3452, 2984.95, 1.48332e-26, 2e-26, -1.0526e14
0.933254, 17.3452, 2917, 1.46529e-26, 2e-26, -1.05252e14
0.954993, 17.3452, 2850.6, 1.44745e-26, 2e-26, -1.05323e14
0.977237, 17.3452, 2785.71, 1.42981e-26, 2e-26, -1.0548e14
1, 17.3452, 2722.3, 1.41235e-26, 2e-26, -1.05726e14
1.02329, 17.3452, 2660.34, 1.39509e-26, 2e-26, -1.06068e14
1.04713, 17.3452, 2599.78, 1.37801e-26, 2e-26, -1.06513e14
1.07152, 17.3452, 2540.6, 1.36111e-26, 2e-26, -1.07069e14
1.09648, 17.3452, 2482.77, 1.3444e-26, 2e-26, -1.07745e14
1.12202, 17.3452, 2426.26, 1.32786e-26, 2e-26, -1.0855e14
1.14815, 17.3452, 2371.03, 1.3115e-26, 2e-26, -1.09496e14
1.1749, 17.3452, 2317.06, 1.29532e-26, 2e-26, -1.10598e14
1.20226, 17.3452, 2264.31, 1.27931e-26, 2e-26, -1.11871e14
1.23027, 17.3452, 2212.77, 1.26347e-26, 2e-26, -1.13333e14
1.25893, 17.3452, 2162.4, 1.24779e-26, 2e-26, -1.15005e14
1.28825, 17.3452, 2113.18, 1.23229e-26, 2e-26, -1.16915e14
1.31826, 17.3452, 2065.08, 1.21695e-26, 2e-26, -1.1909e14
1.34896, 17.3452, 2018.07, 1.20177e-26, 2e-26, -1.21569e14
1.38038, 17.3452, 1972.13, 1.18675e-26, 2e-26, -1.24394e14
1.41254, 17.3452, 1927.24, 1.17189e-26, 2e-26, -1.27618e14
1.44544, 17.3452, 1883.37, 1.15719e-26, 2e-26, -1.31306e14
1.47911, 17.3452, 1840.5, 1.14264e-26, 2e-26, -1.3554e14
1.51356, 17.3452, 1798.61, 1.12825e-26, 2e-26, -1.40421e14
1.54882, 17.3452, 1757.67, 1.11401e-26, 2e-26, -1.46078e14
1.58489, 17.3452, 1717.66, 1.09991e-26, 2e-26, -1.52679e14
1.62181, 17.3452, 1678.56, 1.08597e-26, 2e-26, -1.60443e14
1.65959, 17.3452, 1640.35, 1.07217e-26, 2e-26, -1.69667e14
1.69824, 17.3452, 1603.01, 1.05851e-26, 2e-26, -1.80759e14
1.7378, 17.3452, 1566.52, 1.04499e-26, 2e-26, -1.94295e14
1.77828, 17.3452, 1530.86, 1.03162e-26, 2e-26, -2.11117e14
1.8197, 17.3452, 1496.02, 1.01838e-26, 2e-26, -2.32509e14
1.86209, 17.3452, 1461.96, 1.00529e-26, 2e-26, -2.60526e14
1.90546, 17.3452, 1428.69, 9.92323e-27, 2e-26, -2.98679e14
1.94984, 17.3452, 1396.16, 9.79494e-27, 2e-26, -3.53494e14
1.99526, 17.3452, 1364.38, 9.66796e-27, 2e-26, -4.38646e14
2.04174, 17.3452, 1333.33, 9.54229e-27, 2e-26, -5.88429e14
2.0893, 17.3452, 1302.98, 9.41791e-27, 2e-26, -9.20121e14
2.13796, 17.3452, 1273.32, 9.29481e-27, 2e-26, -2.26942e15
2.18776, 17.3452, 1244.33, 9.17296e-27, 2e-26, 4.16092e15
2.23872, 17.3452, 1216.01, 9.05235e-27, 2e-26, 1.04451e15
2.29087, 17.3452, 1188.33, 8.93298e-27, 2e-26, 5.8416e14
2.34423, 17.3452, 1161.28, 8.81481e-27, 2e-26, 3.99186e14
2.39883, 17.3452, 1134.85, 8.69784e-27, 2e-26, 2.99536e14
2.45471, 17.3452, 1109.01, 8.58206e-27, 2e-26, 2.37333e14
2.51189, 17.3452, 1083.77, 8.46744e-27, 2e-26, 1.94873e14
2.5704, 17.3452, 1059.1, 8.35398e-27, 2e-26, 1.64092e14
2.63027, 17.3452, 1034.99, 8.24166e-27, 2e-26, 1.40788e14
2.69153, 17.3452, 1011.43, 8.13046e-27, 2e-26, 1.2256e14
2.75423, 17.3452, 988.409, 8.02038e-27, 2e-26, 1.07934e14
2.81838, 17.3452, 965.91, 7.9114e-27, 2e-26, 9.59552e13
2.88403, 17.3452, 943.923, 7.80351e-27, 2e-26, 8.5979e13
2.95121, 17.3452, 922.437, 7.69669e-27, 2e-26, 7.75536e13
3.01995, 17.3452, 901.44, 7.59093e-27, 2e-26, 7.03534e13
3.0903, 17.3452, 880.92, 7.48622e-27, 2e-26, 6.41376e13
3.16228, 17.3452, 860.868, 7.38254e-27, 2e-26, 5.87243e13
3.23594, 17.3452, 841.272, 7.27989e-27, 2e-26, 5.39737e13
3.31131, 17.3452, 822.123, 7.17825e-27, 2e-26, 4.97765e13
3.38844, 17.3452, 803.409, 7.07761e-27, 2e-26, 4.60459e13
3.46737, 17.3452, 785.121, 6.97795e-27, 2e-26, 4.27123e13
3.54813, 17.3452, 767.25, 6.87927e-27, 2e-26, 3.97191e13
3.63078, 17.3452, 749.785, 6.78156e-27, 2e-26, 3.70199e13
3.71535, 17.3452, 732.718, 6.6848e-27, 2e-26, 3.45763e13
3.80189, 17.3452, 716.039, 6.58898e-27, 2e-26, 3.23561e13
3.89045, 17.3452, 699.74, 6.49409e-27, 2e-26, 3.03323e13
3.98107, 17.3452, 683.812, 6.40012e-27, 2e-26, 2.8482e13
4.0738, 17.3452, 668.246, 6.30706e-27, 2e-26, 2.67856e13
4.16869, 17.3452, 653.035, 6.2149e-27, 2e-26, 2.52265e13
4.2658, 17.3452, 638.17, 6.12363e-27, 2e-26, 2.379e13
4.36516, 17.3452, 623.644, 6.03324e-27, 2e-26, 2.24636e13
4.46684, 17.3452, 609.448, 5.94372e-27, 2e-26, 2.12365e13
4.57088, 17.3452, 595.575, 5.85506e-27, 2e-26, 2.0099e13
4.67735, 17.3452, 582.018, 5.76725e-27, 2e-26, 1.90426e13
4.7863, 17.3452, 568.77, 5.68028e-27, 2e-26, 1.80601e13
4.89779, 17.3452, 555.823, 5.59414e-27, 2e-26, 1.71448e13
5.01187, 17.3452, 543.171, 5.50882e-27, 2e-26, 1.62908e13
5.12861, 17.3452, 530.807, 5.42432e-27, 2e-26, 1.5493e13
5.24807, 17.3452, 518.724, 5.34062e-27, 2e-26, 1.47466e13
5.37032, 17.3452, 506.917, 5.25772e-27, 2e-26, 1.40476e13
5.49541, 17.3452, 495.378, 5.17561e-27, 2e-26, 1.33921e13
5.62341, 17.3452, 484.102, 5.09428e-27, 2e-26, 1.27768e13
5.7544, 17.3452, 473.082, 5.01372e-27, 2e-26, 1.21986e13
5.88844, 17.3452, 462.314, 4.93393e-27, 2e-26, 1.16547e13
6.0256, 17.3452, 451.79, 4.85489e-27, 2e-26, 1.11426e13
6.16595, 17.3452, 441.506, 4.77661e-27, 2e-26, 1.06601e13
6.30957, 17.3452, 431.456, 4.69907e-27, 2e-26, 1.0205e13
6.45654, 17.3452, 421.635, 4.62226e-27, 2e-26, 9.7754e12
6.60693, 17.3452, 412.037, 4.54619e-27, 2e-26, 9.36963e12
6.76083, 17.3452, 402.658, 4.47083e-27, 2e-26, 8.98607e12
6.91831, 17.3452, 393.493, 4.3962e-27, 2e-26, 8.62325e12
7.07946, 17.3452, 384.536, 4.32227e-27, 2e-26, 8.27981e12
7.24436, 17.3452, 375.783, 4.24905e-27, 2e-26, 7.95453e12
7.4131, 17.3452, 367.229, 4.17652e-27, 2e-26, 7.64626e12
7.58578, 17.3452, 358.87, 4.10469e-27, 2e-26, 7.35394e12
7.76247, 17.3452, 350.701, 4.03355e-27, 2e-26, 7.07661e12
7.94328, 17.3452, 342.718, 3.96308e-27, 2e-26, 6.81335e12
8.12831, 17.3452, 334.917, 3.8933e-27, 2e-26, 6.56334e12
8.31764, 17.3452, 327.293, 3.82418e-27, 2e-26, 6.32581e12
8.51138, 17.3452, 319.843, 3.75574e-27, 2e-26, 6.10002e12
8.70964, 17.3452, 312.562, 3.68795e-27, 2e-26, 5.88532e12
8.91251, 17.3452, 305.448, 3.62083e-27, 2e-26, 5.68109e12
9.12011, 17.3452, 298.495, 3.55435e-27, 2e-26, 5.48673e12
9.33254, 17.3452, 291.7, 3.48853e-27, 2e-26, 5.30172e12
9.54993, 17.3452, 285.06, 3.42336e-27, 2e-26, 5.12556e12
9.77237, 17.3452, 278.571, 3.35882e-27, 2e-26, 4.95777e12
10, 17.3452, 272.23, 3.29493e-27, 2e-26, 4.79791e12
10.2329, 17.3452, 266.034, 3.23167e-27, 2e-26, 4.64558e12
10.4713, 17.3452, 259.978, 3.16905e-27, 2e-26, 4.50039e12
10.7152, 17.3452, 254.06, 3.10706e-27, 2e-26, 4.36199e12
10.9648, 17.3452, 248.277, 3.04569e-27, 2e-26, 4.23004e12
11.2202, 17.3452, 242.626, 2.98495e-27, 2e-26, 4.10423e12
11.4815, 17.3452, 237.103, 2.92484e-27, 2e-26, 3.98426e12
11.749, 17.3452, 231.706, 2.86534e-27, 2e-26, 3.86986e12
12.0226, 17.3452, 226.431, 2.80647e-27, 2e-26, 3.76076e12
12.3027, 17.3452, 221.277, 2.74821e-27, 2e-26, 3.65674e12
12.5893, 17.3452, 216.24, 2.69056e-27, 2e-26, 3.55757e12
12.8825, 17.3452, 211.318, 2.63354e-27, 2e-26, 3.46302e12
13.1826, 17.3452, 206.508, 2.57712e-27, 2e-26, 3.37291e12
13.4896, 17.3452, 201.807, 2.52132e-27, 2e-26, 3.28706e12
13.8038, 17.3452, 197.213, 2.46614e-27, 2e-26, 3.20527e12
14.1254, 17.3452, 192.724, 2.41156e-27, 2e-26, 3.12741e12
14.4544, 17.3452, 188.337, 2.35759e-27, 2e-26, 3.05331e12
14.7911, 17.3452, 184.05, 2.30424e-27, 2e-26, 2.98283e12
15.1356, 17.3452, 179.861, 2.25149e-27, 2e-26, 2.91586e12
15.4882, 17.3452, 175.767, 2.19936e-27, 2e-26, 2.85226e12
15.8489, 17.3452, 171.766, 2.14784e-27, 2e-26, 2.79192e12
16.2181, 17.3452, 167.856, 2.09693e-27, 2e-26, 2.73475e12
16.5959, 17.3452, 164.035, 2.04663e-27, 2e-26, 2.68065e12
16.9824, 17.3452, 160.301, 1.99694e-27, 2e-26, 2.62955e12
17.378, 17.3452, 156.652, 1.94787e-27, 2e-26, 2.58135e12
17.7828, 17.3452, 153.086, 1.89941e-27, 2e-26, 2.53601e12
18.197, 17.3452, 149.602, 1.85156e-27, 2e-26, 2.49346e12
18.6209, 17.3452, 146.196, 1.80434e-27, 2e-26, 2.45365e12
19.0546, 17.3452, 142.869, 1.75773e-27, 2e-26, 2.41654e12
19.4984, 17.3452, 139.616, 1.71174e-27, 2e-26, 2.38212e12
19.9526, 17.3452, 136.438, 1.66637e-27, 2e-26, 2.35034e12
20.4174, 17.3452, 133.333, 1.62163e-27, 2e-26, 2.32122e12
20.893, 17.3452, 130.298, 1.57751e-27, 2e-26, 2.29474e12
21.3796, 17.3452, 127.332, 1.53401e-27, 2e-26, 2.27093e12
21.8776, 17.3452, 124.433, 1.49114e-27, 2e-26, 2.24981e12
22.3872, 17.3452, 121.601, 1.44891e-27, 2e-26, 2.23143e12
22.9087, 17.3452, 118.833, 1.4073e-27, 2e-26, 2.21583e12
23.4423, 17.3452, 116.128, 1.36633e-27, 2e-26, 2.20311e12
23.9883, 17.3452, 113.485, 1.326e-27, 2e-26, 2.19335e12
24.5471, 17.3452, 110.901, 1.2863e-27, 2e-26, 2.18667e12
25.1189, 17.3452, 108.377, 1.24724e-27, 2e-26, 2.18322e12
25.704, 17.3452, 105.91, 1.20882e-27, 2e-26, 2.18319e12
26.3027, 17.3452, 103.499, 1.17105e-27, 2e-26, 2.18677e12
26.9153, 17.3452, 101.143, 1.13392e-27, 2e-26, 2.19424e12
27.5423, 17.3452, 98.8409, 1.09744e-27, 2e-26, 2.20591e12
28.1838, 17.3452, 96.591, 1.06162e-27, 2e-26, 2.22213e12
28.8403, 17.3452, 94.3923, 1.02644e-27, 2e-26, 2.24337e12
29.5121, 17.3452, 92.2437, 9.91912e-28, 2e-26, 2.27017e12
30.1995, 17.3452, 90.144, 9.58042e-28, 2e-26, 2.30319e12
30.903, 17.3452, 88.092, 9.24828e-28, 2e-26, 2.34324e12
31.6228, 17.3452, 86.0868, 8.92271e-28, 2e-26, 2.3913e12
32.3594, 17.3452, 84.1272, 8.60372e-28, 2e-26, 2.44862e12
33.1131, 17.3452, 82.2123, 8.29133e-28, 2e-26, 2.51675e12
33.8844, 17.3452, 80.3409, 7.98555e-28, 2e-26, 2.59766e12
34.6737, 17.3452, 78.5121, 7.68637e-28, 2e-26, 2.69389e12
35.4813, 17.3452, 76.725, 7.39381e-28, 2e-26, 2.80876e12
36.3078, 17.3452, 74.9785, 7.10787e-28, 2e-26, 2.94672e12
37.1535, 17.3452, 73.2718, 6.82854e-28, 2e-26, 3.11379e12
38.0189, 17.3452, 71.6039, 6.55582e-28, 2e-26, 3.31843e12
38.9045, 17.3452, 69.974, 6.28971e-28, 2e-26, 3.5728e12
39.8107, 17.3452, 68.3812, 6.0302e-28, 2e-26, 3.89509e12
40.738, 17.3452, 66.8246, 5.77727e-28, 2e-26, 4.31373e12
41.6869, 17.3452, 65.3035, 5.53091e-28, 2e-26, 4.87583e12
42.658, 17.3452, 63.817, 5.29111e-28, 2e-26, 5.66543e12
43.6516, 17.3452, 62.3644, 5.05783e-28, 2e-26, 6.84859e12
44.6684, 17.3452, 60.9448, 4.83107e-28, 2e-26, 8.80555e12
45.7088, 17.3452, 59.5575, 4.61077e-28, 2e-26, 1.26406e13
46.7735, 17.3452, 58.2018, 4.39693e-28, 2e-26, 2.34697e13
47.863, 17.3452, 56.877, 4.18948e-28, 2e-26, 2.49012e14
48.9779, 17.3452, 55.5823, 3.98841e-28, 2e-26, -2.72434e13
50.1187, 17.3452, 54.3171, 3.79365e-28, 2e-26, -1.25636e13
51.2861, 17.3452, 53.0807, 3.60517e-28, 2e-26, -8.02015e12
52.4807, 17.3452, 51.8724, 3.4229e-28, 2e-26, -5.81362e12
53.7032, 17.3452, 50.6917, 3.2468e-28, 2e-26, -4.51273e12
54.9541, 17.3452, 49.5378, 3.07679e-28, 2e-26, -3.65673e12
56.2341, 17.3452, 48.4102, 2.91282e-28, 2e-26, -3.05204e12
57.544, 17.3452, 47.3082, 2.75481e-28, 2e-26, -2.6031e12
58.8844, 17.3452, 46.2314, 2.60269e-28, 2e-26, -2.2573e12
60.256, 17.3452, 45.179, 2.45638e-28, 2e-26, -1.98331e12
61.6595, 17.3452, 44.1506, 2.31579e-28, 2e-26, -1.76128e12
63.0957, 17.3452, 43.1456, 2.18083e-28, 2e-26, -1.57806e12
64.5654, 17.3452, 42.1635, 2.05143e-28, 2e-26, -1.42456e12
66.0693, 17.3452, 41.2037, 1.92747e-28, 2e-26, -1.29432e12
67.6083, 17.3452, 40.2658, 1.80885e-28, 2e-26, -1.18261e12
69.1831, 17.3452, 39.3493, 1.69549e-28, 2e-26, -1.0859e12
70.7946, 17.3452, 38.4536, 1.58726e-28, 2e-26, -1.00148e12
72.4436, 17.3452, 37.5783, 1.48406e-28, 2e-26, -9.27268e11
74.131, 17.3452, 36.7229, 1.38576e-28, 2e-26, -8.6161e11
75.8578, 17.3452, 35.887, 1.29226e-28, 2e-26, -8.03191e11
77.6247, 17.3452, 35.0701, 1.20344e-28, 2e-26, -7.50945e11
79.4328, 17.3452, 34.2718, 1.11916e-28, 2e-26, -7.04006e11
81.2831, 17.3452, 33.4917, 1.0393e-28, 2e-26, -6.61657e11
83.1764, 17.3452, 32.7293, 9.63742e-29, 2e-26, -6.23302e11
85.1138, 17.3452, 31.9843, 8.92344e-29, 2e-26, -5.88443e11
87.0964, 17.3452, 31.2562, 8.24976e-29, 2e-26, -5.56658e11
89.1251, 17.3452, 30.5448, 7.61507e-29, 2e-26, -5.27588e11
91.2011, 17.3452, 29.8495, 7.01799e-29, 2e-26, -5.00928e11
93.3254, 17.3452, 29.17, 6.45717e-29, 2e-26, -4.76413e11
95.4993, 17.3452, 28.506, 5.93125e-29, 2e-26, -4.53816e11
97.7237, 17.3452, 27.8571, 5.43885e-29, 2e-26, -4.32938e11
100, 17.3452, 27.223, 4.97861e-29, 2e-26, -4.13608e11
102.329, 17.3452, 26.6034, 4.54917e-29, 2e-26, -3.95672e11
104.713, 17.3452, 25.9978, 4.14915e-29, 2e-26, -3.78998e11
107.152, 17.3452, 25.406, 3.77722e-29, 2e-26, -3.63468e11
109.648, 17.3452, 24.8277, 3.43204e-29, 2e-26, -3.48977e11
112.202, 17.3452, 24.2626, 3.11229e-29, 2e-26, -3.35433e11
114.815, 17.3452, 23.7103, 2.81667e-29, 2e-26, -3.22751e11
117.49, 17.3452, 23.1706, 2.54389e-29, 2e-26, -3.10859e11
120.226, 17.3452, 22.6431, 2.29269e-29, 2e-26, -2.99689e11
123.027, 17.3452, 22.1277, 2.06186e-29, 2e-26, -2.89182e11
125.893, 17.3452, 21.624, 1.85019e-29, 2e-26, -2.79283e11
128.825, 17.3452, 21.1318, 1.65652e-29, 2e-26, -2.69943e11
131.826, 17.3452, 20.6508, 1.4797e-29, 2e-26, -2.61118e11
134.896, 17.3452, 20.1807, 1.31863e-29, 2e-26, -2.52768e11
138.038, 17.3452, 19.7213, 1.17227e-29, 2e-26, -2.44856e11
141.254, 17.3452, 19.2724, 1.03958e-29, 2e-26, -2.37349e11
144.544, 17.3452, 18.8337, 9.19578e-30, 2e-26, -2.30216e11
147.911, 17.3452, 18.405, 8.11328e-30, 2e-26, -2.2343e11
151.356, 17.3452, 17.9861, 7.13928e-30, 2e-26, -2.16965e11
154.882, 17.3452, 17.5767, 6.26521e-30, 2e-26, -2.10799e11
158.489, 17.3452, 17.1766, 5.48294e-30, 2e-26, -2.04909e11
162.181, 17.3452, 16.7856, 4.78474e-30, 2e-26, -1.99276e11
165.959, 17.3452, 16.4035, 4.16336e-30, 2e-26, -1.93882e11
169.824, 17.3452, 16.0301, 3.61192e-30, 2e-26, -1.88711e11
173.78, 17.3452, 15.6652, 3.12402e-30, 2e-26, -1.83747e11
177.828, 17.3452, 15.3086, 2.69363e-30, 2e-26, -1.78977e11
181.97, 17.3452, 14.9602, 2.31515e-30, 2e-26, -1.74387e11
186.209, 17.3452, 14.6196, 1.98338e-30, 2e-26, -1.69967e11
190.546, 17.3452, 14.2869, 1.69351e-30, 2e-26, -1.65704e11
194.984, 17.3452, 13.9616, 1.44108e-30, 2e-26, -1.6159e11
199.526, 17.3452, 13.6438, 1.222e-30, 2e-26, -1.57614e11
204.174, 17.3452, 13.3333, 1.03254e-30, 2e-26, -1.5377e11
208.93, 17.3452, 13.0298, 8.69266e-31, 2e-26, -1.50048e11
213.796, 17.3452, 12.7332, 0, 2e-26, -1.45301e11
218.776, 17.3452, 12.4433, 0, 2e-26, -1.41994e11
223.872, 17.3452, 12.1601, 0, 2e-26, -1.38761e11
229.087, 17.3452, 11.8833, 0, 2e-26, -1.35603e11
234.423, 17.3452, 11.6128, 0, 2e-26, -1.32516e11
239.883, 17.3452, 11.3485, 0, 2e-26, -1.295e11
245.471, 17.3452, 11.0901, 0, 2e-26, -1.26552e11
251.189, 17.3452, 10.8377, 0, 2e-26, -1.23671e11
257.04, 17.3452, 10.591, 0, 2e-26, -1.20856e11
263.027, 17.3452, 10.3499, 0, 2e-26, -1.18105e11
269.153, 17.3452, 10.1143, 0, 2e-26, -1.15417e11
275.423, 17.3452, 9.88409, 0, 2e-26, -1.12789e11
281.838, 17.3452, 9.6591, 0, 2e-26, -1.10222e11
288.403, 17.3452, 9.43923, 0, 2e-26, -1.07713e11
295.121, 17.3452, 9.22437, 0, 2e-26, -1.05261e11
301.995, 17.3452, 9.0144, 0, 2e-26, -1.02865e11
309.03, 17.3452, 8.8092, 0, 2e-26, -1.00524e11
316.228, 17.3452, 8.60868, 0, 2e-26, -9.82355e10
323.594, 17.3452, 8.41272, 0, 2e-26, -9.59994e10
331.131, 17.3452, 8.22123, 0, 2e-26, -9.38142e10
338.844, 17.3452, 8.03409, 0, 2e-26, -9.16787e10
346.737, 17.3452, 7.85121, 0, 2e-26, -8.95919e10
354.813, 17.3452, 7.6725, 0, 2e-26, -8.75525e10
363.078, 17.3452, 7.49785, 0, 2e-26, -8.55596e10
371.535, 17.3452, 7.32718, 0, 2e-26, -8.3612e10
380.189, 17.3452, 7.16039, 0, 2e-26, -8.17088e10
389.045, 17.3452, 6.9974, 0, 2e-26, -7.98488e10
398.107, 17.3452, 6.83812, 0, 2e-26, -7.80313e10
407.38, 17.3452, 6.68246, 0, 2e-26, -7.62551e10
416.869, 17.3452, 6.53035, 0, 2e-26, -7.45193e10
426.58, 17.3452, 6.3817, 0, 2e-26, -7.2823e10
436.516, 17.3452, 6.23644, 0, 2e-26, -7.11654e10
446.684, 17.3452, 6.09448, 0, 2e-26, -6.95454e10
457.088, 17.3452, 5.95575, 0, 2e-26, -6.79624e10
467.735, 17.3452, 5.82018, 0, 2e-26, -6.64154e10
478.63, 17.3452, 5.6877, 0, 2e-26, -6.49036e10
489.779, 17.3452, 5.55823, 0, 2e-26, -6.34262e10
501.187, 17.3452, 5.43171, 0, 2e-26, -6.19824e10
512.861, 17.3452, 5.30807, 0, 2e-26, -6.05715e10
524.807, 17.3452, 5.18724, 0, 2e-26, -5.91928e10
537.032, 17.3452, 5.06917, 0, 2e-26, -5.78454e10
549.541, 17.3452, 4.95378, 0, 2e-26, -5.65287e10
562.341, 17.3452, 4.84102, 0, 2e-26, -5.52419e10
575.44, 17.3452, 4.73082, 0, 2e-26, -5.39844e10
588.844, 17.3452, 4.62314, 0, 2e-26, -5.27556e10
602.56, 17.3452, 4.5179, 0, 2e-26, -5.15547e10
616.595, 17.3452, 4.41506, 0, 2e-26, -5.03812e10
630.957, 17.3452, 4.31456, 0, 2e-26, -4.92344e10
645.654, 17.3452, 4.21635, 0, 2e-26, -4.81137e10
660.693, 17.3452, 4.12037, 0, 2e-26, -4.70185e10
676.083, 17.3452, 4.02658, 0, 2e-26, -4.59482e10
691.831, 17.3452, 3.93493, 0, 2e-26, -4.49023e10
707.946, 17.3452, 3.84536, 0, 2e-26, -4.38802e10
724.436, 17.3452, 3.75783, 0, 2e-26, -4.28814e10
741.31, 17.3452, 3.67229, 0, 2e-26, -4.19053e10
758.578, 17.3452, 3.5887, 0, 2e-26, -4.09514e10
776.247, 17.3452, 3.50701, 0, 2e-26, -4.00192e10
794.328, 17.3452, 3.42718, 0, 2e-26, -3.91083e10
812.831, 17.3452, 3.34917, 0, 2e-26, -3.82181e10
831.764, 17.3452, 3.27293, 0, 2e-26, -3.73481e10
851.138, 17.3452, 3.19843, 0, 2e-26, -3.6498e10
870.964, 17.3452, 3.12562, 0, 2e-26, -3.56672e10
891.251, 17.3452, 3.05448, 0, 2e-26, -3.48553e10
912.011, 17.3452, 2.98495, 0, 2e-26, -3.40619e10
933.254, 17.3452, 2.917, 0, 2e-26, -3.32865e10
954.993, 17.3452, 2.8506, 0, 2e-26, -3.25288e10
977.237, 17.3452, 2.78571, 0, 2e-26, -3.17884e10
